Sample	Celltype	Chromosome	Strand	Start	End	EF
FS329_nucl	RNH2A-KO T3-17	chr20	-	50000000	55000000	1.2832149410690632
FS329_nucl	RNH2A-KO T3-17	chr20	-	55000000	60000000	1.4872845582308014
FS329_nucl	RNH2A-KO T3-17	chr20	-	60000000	64444167	2.4437362824424786
FS329_nucl	RNH2A-KO T3-17	chr21	+	35000000	40000000	1.2468496617826719
FS329_nucl	RNH2A-KO T3-17	chr21	+	40000000	45000000	1.7038052761621099
FS329_nucl	RNH2A-KO T3-17	chr21	+	45000000	46709983	2.0339471740407045
FS329_nucl	RNH2A-KO T3-17	chr21	-	35000000	40000000	1.2643236740336383
FS329_nucl	RNH2A-KO T3-17	chr21	-	40000000	45000000	1.7314065903862734
FS329_nucl	RNH2A-KO T3-17	chr21	-	45000000	46709983	2.315260855038688
FS329_nucl	RNH2A-KO T3-17	chr22	+	15000000	20000000	1.4294998182289311
FS329_nucl	RNH2A-KO T3-17	chr22	+	20000000	25000000	2.1588529339053513
FS329_nucl	RNH2A-KO T3-17	chr22	+	25000000	30000000	1.8941606421007982
FS329_nucl	RNH2A-KO T3-17	chr22	+	30000000	35000000	1.7818113494052974
FS329_nucl	RNH2A-KO T3-17	chr22	+	35000000	40000000	2.8344163490294627
FS329_nucl	RNH2A-KO T3-17	chr22	+	40000000	45000000	2.5295835849163124
FS329_nucl	RNH2A-KO T3-17	chr22	+	45000000	50000000	2.5697240572248985
FS329_nucl	RNH2A-KO T3-17	chr22	+	50000000	50818468	3.2851925453753132
FS329_nucl	RNH2A-KO T3-17	chr22	-	15000000	20000000	1.3028384277570677
FS329_nucl	RNH2A-KO T3-17	chr22	-	20000000	25000000	2.2508432118952895
FS329_nucl	RNH2A-KO T3-17	chr22	-	25000000	30000000	1.8804132896773098
FS329_nucl	RNH2A-KO T3-17	chr22	-	30000000	35000000	1.738289455120102
FS329_nucl	RNH2A-KO T3-17	chr22	-	35000000	40000000	2.71624202304716
FS329_nucl	RNH2A-KO T3-17	chr22	-	40000000	45000000	2.477025862563642
FS329_nucl	RNH2A-KO T3-17	chr22	-	45000000	50000000	2.6588360022883353
FS329_nucl	RNH2A-KO T3-17	chr22	-	50000000	50818468	3.2755966587964336
FS329_nucl	RNH2A-KO T3-17	chr3	+	10000000	15000000	1.840811239233631
FS329_nucl	RNH2A-KO T3-17	chr3	+	45000000	50000000	1.8114580602145671
FS329_nucl	RNH2A-KO T3-17	chr3	+	50000000	55000000	1.7292691589611884
FS329_nucl	RNH2A-KO T3-17	chr3	+	125000000	130000000	1.7327915404434235
FS329_nucl	RNH2A-KO T3-17	chr3	+	195000000	198295559	1.367411913352054
FS329_nucl	RNH2A-KO T3-17	chr3	-	10000000	15000000	1.880779399503576
FS329_nucl	RNH2A-KO T3-17	chr3	-	45000000	50000000	1.7045341291382017
FS329_nucl	RNH2A-KO T3-17	chr3	-	50000000	55000000	1.7958419198094542
FS329_nucl	RNH2A-KO T3-17	chr3	-	125000000	130000000	1.7374107915370458
FS329_nucl	RNH2A-KO T3-17	chr3	-	195000000	198295559	1.2867118058916671
FS329_nucl	RNH2A-KO T3-17	chr4	+	0	5000000	2.0892125166826006
FS329_nucl	RNH2A-KO T3-17	chr4	+	5000000	10000000	1.8979031724257678
FS329_nucl	RNH2A-KO T3-17	chr4	-	0	5000000	2.216502110191348
FS329_nucl	RNH2A-KO T3-17	chr4	-	5000000	10000000	1.8829028364959703
FS329_nucl	RNH2A-KO T3-17	chr5	+	0	5000000	1.6530976594066913
FS329_nucl	RNH2A-KO T3-17	chr5	+	135000000	140000000	1.3922212808746304
FS329_nucl	RNH2A-KO T3-17	chr5	+	140000000	145000000	1.3211132047009302
FS329_nucl	RNH2A-KO T3-17	chr5	+	145000000	150000000	1.2224865231968411
FS329_nucl	RNH2A-KO T3-17	chr5	+	150000000	155000000	1.5546911267452213
FS329_nucl	RNH2A-KO T3-17	chr5	+	165000000	170000000	1.314875654159379
FS329_nucl	RNH2A-KO T3-17	chr5	+	170000000	175000000	2.338054091816785
FS329_nucl	RNH2A-KO T3-17	chr5	+	175000000	180000000	2.6726069496868123
FS329_nucl	RNH2A-KO T3-17	chr5	+	180000000	181538259	1.718995546304531
FS329_nucl	RNH2A-KO T3-17	chr5	-	0	5000000	1.6228916378804705
FS329_nucl	RNH2A-KO T3-17	chr5	-	135000000	140000000	1.4251191097305127
FS329_nucl	RNH2A-KO T3-17	chr5	-	140000000	145000000	1.3868972438681435
FS329_nucl	RNH2A-KO T3-17	chr5	-	145000000	150000000	1.2157042891052583
FS329_nucl	RNH2A-KO T3-17	chr5	-	150000000	155000000	1.5438119154065912
FS329_nucl	RNH2A-KO T3-17	chr5	-	165000000	170000000	1.3688846404157633
FS329_nucl	RNH2A-KO T3-17	chr5	-	170000000	175000000	2.3997034672558053
FS329_nucl	RNH2A-KO T3-17	chr5	-	175000000	180000000	2.5074862001091622
FS329_nucl	RNH2A-KO T3-17	chr5	-	180000000	181538259	1.6665319291716458
FS329_nucl	RNH2A-KO T3-17	chr6	+	0	5000000	1.439626664990433
FS329_nucl	RNH2A-KO T3-17	chr6	+	30000000	35000000	1.8438933230306336
FS329_nucl	RNH2A-KO T3-17	chr6	+	35000000	40000000	1.8264281815142922
FS329_nucl	RNH2A-KO T3-17	chr6	+	40000000	45000000	1.6786349251532342
FS329_nucl	RNH2A-KO T3-17	chr6	+	135000000	140000000	1.2321730722731352
FS329_nucl	RNH2A-KO T3-17	chr6	+	150000000	155000000	1.2326133699584214
FS329_nucl	RNH2A-KO T3-17	chr6	+	155000000	160000000	1.539867771340567
FS329_nucl	RNH2A-KO T3-17	chr6	+	160000000	165000000	1.2084703802152341
FS329_nucl	RNH2A-KO T3-17	chr6	+	165000000	170000000	1.9045076377050303
FS329_nucl	RNH2A-KO T3-17	chr6	+	170000000	170805979	1.621647772974422
FS329_nucl	RNH2A-KO T3-17	chr6	-	0	5000000	1.379867935203794
FS329_nucl	RNH2A-KO T3-17	chr6	-	30000000	35000000	1.763331367236828
FS329_nucl	RNH2A-KO T3-17	chr6	-	35000000	40000000	1.8634990157037556
FS329_nucl	RNH2A-KO T3-17	chr6	-	40000000	45000000	1.7149316482041974
FS329_nucl	RNH2A-KO T3-17	chr6	-	135000000	140000000	1.2009134521240346
FS329_nucl	RNH2A-KO T3-17	chr6	-	150000000	155000000	1.2709868728717144
FS329_nucl	RNH2A-KO T3-17	chr6	-	155000000	160000000	1.6713645788783151
FS329_nucl	RNH2A-KO T3-17	chr6	-	160000000	165000000	1.2085285365104073
FS329_nucl	RNH2A-KO T3-17	chr6	-	165000000	170000000	1.8678923336189537
FS329_nucl	RNH2A-KO T3-17	chr6	-	170000000	170805979	1.4925076556875025
FS329_nucl	RNH2A-KO T3-17	chr7	+	0	5000000	1.7142256547138826
FS329_nucl	RNH2A-KO T3-17	chr7	+	100000000	105000000	1.2323198381682308
FS329_nucl	RNH2A-KO T3-17	chr7	+	135000000	140000000	1.4249500754808997
FS329_nucl	RNH2A-KO T3-17	chr7	+	140000000	145000000	1.302694084866458
FS329_nucl	RNH2A-KO T3-17	chr7	+	150000000	155000000	1.5255580965688043
FS329_nucl	RNH2A-KO T3-17	chr7	+	155000000	159345973	2.0425253383617434
FS329_nucl	RNH2A-KO T3-17	chr7	-	0	5000000	1.5629960703030075
FS329_nucl	RNH2A-KO T3-17	chr7	-	100000000	105000000	1.2100661977807323
FS329_nucl	RNH2A-KO T3-17	chr7	-	135000000	140000000	1.375913949080103
FS329_nucl	RNH2A-KO T3-17	chr7	-	140000000	145000000	1.2966877826757224
FS329_nucl	RNH2A-KO T3-17	chr7	-	150000000	155000000	1.5208934402822325
FS329_nucl	RNH2A-KO T3-17	chr7	-	155000000	159345973	1.9741086080289247
FS329_nucl	RNH2A-KO T3-17	chr8	+	140000000	145000000	2.762941358118014
FS329_nucl	RNH2A-KO T3-17	chr8	-	140000000	145000000	2.5444632925622317
FS329_nucl	RNH2A-KO T3-17	chr9	+	85000000	90000000	1.20891067790052
FS329_nucl	RNH2A-KO T3-17	chr9	+	90000000	95000000	1.2817799448153686
FS329_nucl	RNH2A-KO T3-17	chr9	+	95000000	100000000	1.2957227048494282
FS329_nucl	RNH2A-KO T3-17	chr9	+	120000000	125000000	1.4168045683031039
FS329_nucl	RNH2A-KO T3-17	chr9	+	125000000	130000000	1.8487365975687904
FS329_nucl	RNH2A-KO T3-17	chr9	+	130000000	135000000	2.271862673128772
FS329_nucl	RNH2A-KO T3-17	chr9	+	135000000	138394717	2.74846909743943
FS329_nucl	RNH2A-KO T3-17	chr9	-	85000000	90000000	1.202231447498599
FS329_nucl	RNH2A-KO T3-17	chr9	-	90000000	95000000	1.3006417687994185
FS329_nucl	RNH2A-KO T3-17	chr9	-	95000000	100000000	1.2753801907869293
FS329_nucl	RNH2A-KO T3-17	chr9	-	120000000	125000000	1.3754746172885788
FS329_nucl	RNH2A-KO T3-17	chr9	-	125000000	130000000	1.9335724364514295
FS329_nucl	RNH2A-KO T3-17	chr9	-	130000000	135000000	2.385351962066127
FS329_nucl	RNH2A-KO T3-17	chr9	-	135000000	138394717	2.5687458369570835
FS331_nucl	hESC	chr1	+	0	5000000	1.6689605189506662
FS331_nucl	hESC	chr1	+	5000000	10000000	1.4154256967470018
FS331_nucl	hESC	chr1	+	10000000	15000000	1.2797471977899384
FS331_nucl	hESC	chr1	+	15000000	20000000	1.4588313182353845
FS331_nucl	hESC	chr1	+	20000000	25000000	1.4160006056408878
FS331_nucl	hESC	chr1	+	25000000	30000000	1.4297984190941484
FS331_nucl	hESC	chr1	+	30000000	35000000	1.4099640622550864
FS331_nucl	hESC	chr1	+	35000000	40000000	1.4053647911039993
FS331_nucl	hESC	chr1	+	40000000	45000000	1.4855645818010772
FS331_nucl	hESC	chr1	+	50000000	55000000	1.2665242932305638
FS331_nucl	hESC	chr1	+	110000000	115000000	1.2047215871378336
FS331_nucl	hESC	chr1	+	150000000	155000000	1.3633964418503315
FS331_nucl	hESC	chr1	+	155000000	160000000	1.3130919136353185
FS331_nucl	hESC	chr1	+	180000000	185000000	1.2380663029832137
FS331_nucl	hESC	chr1	+	200000000	205000000	1.4798154928622185
FS331_nucl	hESC	chr1	+	225000000	230000000	1.3182660936802912
FS331_nucl	hESC	chr1	+	230000000	235000000	1.2041466782439478
FS331_nucl	hESC	chr1	-	0	5000000	1.234929812106523
FS331_nucl	hESC	chr1	-	5000000	10000000	1.455432431237897
FS331_nucl	hESC	chr1	-	10000000	15000000	1.2444292721996508
FS331_nucl	hESC	chr1	-	15000000	20000000	1.4349941989163206
FS331_nucl	hESC	chr1	-	20000000	25000000	1.4039050567933595
FS331_nucl	hESC	chr1	-	25000000	30000000	1.4254947388231938
FS331_nucl	hESC	chr1	-	30000000	35000000	1.4488115954154144
FS331_nucl	hESC	chr1	-	35000000	40000000	1.4669469283204752
FS331_nucl	hESC	chr1	-	40000000	45000000	1.4381606856140297
FS331_nucl	hESC	chr1	-	45000000	50000000	1.222263865315688
FS331_nucl	hESC	chr1	-	50000000	55000000	1.3129405298409915
FS331_nucl	hESC	chr1	-	110000000	115000000	1.255080182001036
FS331_nucl	hESC	chr1	-	150000000	155000000	1.3589985181713042
FS331_nucl	hESC	chr1	-	155000000	160000000	1.3474840210887262
FS331_nucl	hESC	chr1	-	200000000	205000000	1.48018859996544
FS331_nucl	hESC	chr1	-	225000000	230000000	1.2568073565634228
FS331_nucl	hESC	chr1	-	230000000	235000000	1.2179459289097214
FS331_nucl	hESC	chr10	+	70000000	75000000	1.3392502683071252
FS331_nucl	hESC	chr10	+	75000000	80000000	1.2300175784688117
FS331_nucl	hESC	chr10	+	100000000	105000000	1.4292235102002626
FS331_nucl	hESC	chr10	+	120000000	125000000	1.2216813995074667
FS331_nucl	hESC	chr10	+	130000000	133797422	1.2526071732598925
FS331_nucl	hESC	chr10	-	70000000	75000000	1.3028653448937357
FS331_nucl	hESC	chr10	-	75000000	80000000	1.217082341628528
FS331_nucl	hESC	chr10	-	95000000	100000000	1.232339050262944
FS331_nucl	hESC	chr10	-	100000000	105000000	1.4223282521254847
FS331_nucl	hESC	chr10	-	120000000	125000000	1.2864571865510617
FS331_nucl	hESC	chr10	-	125000000	130000000	1.204416394837692
FS331_nucl	hESC	chr10	-	130000000	133797422	1.2540039765203983
FS331_nucl	hESC	chr11	+	0	5000000	1.2728482910633083
FS331_nucl	hESC	chr11	+	60000000	65000000	1.436122416926893
FS331_nucl	hESC	chr11	+	65000000	70000000	1.5764001870350433
FS331_nucl	hESC	chr11	+	70000000	75000000	1.3636838962972744
FS331_nucl	hESC	chr11	+	75000000	80000000	1.2941199201370852
FS331_nucl	hESC	chr11	+	110000000	115000000	1.2006972248806327
FS331_nucl	hESC	chr11	+	115000000	120000000	1.4467582314637815
FS331_nucl	hESC	chr11	+	120000000	125000000	1.2645121121019633
FS331_nucl	hESC	chr11	+	125000000	130000000	1.211333039417521
FS331_nucl	hESC	chr11	+	130000000	135000000	1.299006645735115
FS331_nucl	hESC	chr11	-	0	5000000	1.202689220275305
FS331_nucl	hESC	chr11	-	5000000	10000000	1.2208245531803659
FS331_nucl	hESC	chr11	-	60000000	65000000	1.4303884000832894
FS331_nucl	hESC	chr11	-	65000000	70000000	1.494581721318663
FS331_nucl	hESC	chr11	-	70000000	75000000	1.3022896200396068
FS331_nucl	hESC	chr11	-	75000000	80000000	1.3043046570290577
FS331_nucl	hESC	chr11	-	115000000	120000000	1.4557202936649614
FS331_nucl	hESC	chr11	-	120000000	125000000	1.2283089762840418
FS331_nucl	hESC	chr11	-	130000000	135000000	1.2501865207409402
FS331_nucl	hESC	chr12	+	0	5000000	1.4286486013063768
FS331_nucl	hESC	chr12	+	5000000	10000000	1.25732575092839
FS331_nucl	hESC	chr12	+	45000000	50000000	1.2133452205461217
FS331_nucl	hESC	chr12	+	50000000	55000000	1.5005122130421094
FS331_nucl	hESC	chr12	+	55000000	60000000	1.2461150274976158
FS331_nucl	hESC	chr12	+	105000000	110000000	1.2599128409508764
FS331_nucl	hESC	chr12	+	110000000	115000000	1.3970286121426543
FS331_nucl	hESC	chr12	+	115000000	120000000	1.2857837411757402
FS331_nucl	hESC	chr12	+	120000000	125000000	1.3849555253710513
FS331_nucl	hESC	chr12	+	130000000	133275309	1.3405466800871604
FS331_nucl	hESC	chr12	-	0	5000000	1.3716644649621403
FS331_nucl	hESC	chr12	-	45000000	50000000	1.2150673046390765
FS331_nucl	hESC	chr12	-	50000000	55000000	1.5012025571411454
FS331_nucl	hESC	chr12	-	55000000	60000000	1.2124765427954967
FS331_nucl	hESC	chr12	-	105000000	110000000	1.2821392501450948
FS331_nucl	hESC	chr12	-	110000000	115000000	1.3437418095368883
FS331_nucl	hESC	chr12	-	115000000	120000000	1.2714883403437098
FS331_nucl	hESC	chr12	-	120000000	125000000	1.3811639250552674
FS331_nucl	hESC	chr12	-	130000000	133275309	1.354280957652384
FS331_nucl	hESC	chr13	+	25000000	30000000	1.2245559439768958
FS331_nucl	hESC	chr13	+	110000000	114364328	1.3178033727370713
FS331_nucl	hESC	chr13	-	110000000	114364328	1.277751101318342
FS331_nucl	hESC	chr14	+	20000000	25000000	1.3426997216704404
FS331_nucl	hESC	chr14	+	70000000	75000000	1.3148166403169763
FS331_nucl	hESC	chr14	+	75000000	80000000	1.3171162758925195
FS331_nucl	hESC	chr14	+	90000000	95000000	1.3392502683071252
FS331_nucl	hESC	chr14	+	95000000	100000000	1.3015937357576015
FS331_nucl	hESC	chr14	+	100000000	105000000	1.3757569830688774
FS331_nucl	hESC	chr14	-	20000000	25000000	1.2890479483946415
FS331_nucl	hESC	chr14	-	65000000	70000000	1.2029770827023696
FS331_nucl	hESC	chr14	-	70000000	75000000	1.2651553669482918
FS331_nucl	hESC	chr14	-	75000000	80000000	1.2119008179413677
FS331_nucl	hESC	chr14	-	90000000	95000000	1.2844421495616105
FS331_nucl	hESC	chr14	-	95000000	100000000	1.2570952189904872
FS331_nucl	hESC	chr14	-	100000000	105000000	1.4620532670603794
FS331_nucl	hESC	chr15	+	40000000	45000000	1.2291552151279828
FS331_nucl	hESC	chr15	+	60000000	65000000	1.2185194005910944
FS331_nucl	hESC	chr15	+	65000000	70000000	1.4211747856858605
FS331_nucl	hESC	chr15	+	70000000	75000000	1.3685706218953042
FS331_nucl	hESC	chr15	+	75000000	80000000	1.2418032107934718
FS331_nucl	hESC	chr15	+	90000000	95000000	1.2630748398672487
FS331_nucl	hESC	chr15	-	40000000	45000000	1.2700490282083876
FS331_nucl	hESC	chr15	-	60000000	65000000	1.217082341628528
FS331_nucl	hESC	chr15	-	65000000	70000000	1.3376966985685346
FS331_nucl	hESC	chr15	-	70000000	75000000	1.361877142441949
FS331_nucl	hESC	chr15	-	75000000	80000000	1.293078022373544
FS331_nucl	hESC	chr15	-	90000000	95000000	1.2205366907533013
FS331_nucl	hESC	chr16	+	0	5000000	1.4619933171517567
FS331_nucl	hESC	chr16	+	5000000	10000000	1.2167946739094369
FS331_nucl	hESC	chr16	+	55000000	60000000	1.2130577660991786
FS331_nucl	hESC	chr16	+	65000000	70000000	1.3774817097505352
FS331_nucl	hESC	chr16	+	80000000	85000000	1.2673866565713925
FS331_nucl	hESC	chr16	+	85000000	90000000	1.4573940460006698
FS331_nucl	hESC	chr16	-	0	5000000	1.483930811517278
FS331_nucl	hESC	chr16	-	10000000	15000000	1.2948051969359309
FS331_nucl	hESC	chr16	-	55000000	60000000	1.2199609658991724
FS331_nucl	hESC	chr16	-	65000000	70000000	1.3270457887671498
FS331_nucl	hESC	chr16	-	80000000	85000000	1.2018256329941117
FS331_nucl	hESC	chr16	-	85000000	90000000	1.502929731703532
FS331_nucl	hESC	chr17	+	0	5000000	1.4203124223450319
FS331_nucl	hESC	chr17	+	5000000	10000000	1.464867861621186
FS331_nucl	hESC	chr17	+	30000000	35000000	1.2622124765264198
FS331_nucl	hESC	chr17	+	35000000	40000000	1.2475522997323305
FS331_nucl	hESC	chr17	+	40000000	45000000	1.4763660394989033
FS331_nucl	hESC	chr17	+	45000000	50000000	1.2673866565713925
FS331_nucl	hESC	chr17	+	65000000	70000000	1.220244127272752
FS331_nucl	hESC	chr17	+	70000000	75000000	1.2716984732755365
FS331_nucl	hESC	chr17	+	75000000	80000000	1.5605901924531822
FS331_nucl	hESC	chr17	+	80000000	83257441	1.4262935665857104
FS331_nucl	hESC	chr17	-	0	5000000	1.4338427492080628
FS331_nucl	hESC	chr17	-	5000000	10000000	1.5227922391709794
FS331_nucl	hESC	chr17	-	30000000	35000000	1.2766698640308702
FS331_nucl	hESC	chr17	-	35000000	40000000	1.2700490282083876
FS331_nucl	hESC	chr17	-	40000000	45000000	1.4683862404557975
FS331_nucl	hESC	chr17	-	45000000	50000000	1.3448932592451461
FS331_nucl	hESC	chr17	-	55000000	60000000	1.2680339912189367
FS331_nucl	hESC	chr17	-	70000000	75000000	1.3045925194561223
FS331_nucl	hESC	chr17	-	75000000	80000000	1.648300257371082
FS331_nucl	hESC	chr17	-	80000000	83257441	1.4528587391955092
FS331_nucl	hESC	chr18	+	45000000	50000000	1.2823342878124249
FS331_nucl	hESC	chr18	-	45000000	50000000	1.2959566466441887
FS331_nucl	hESC	chr19	+	0	5000000	1.5993965427904777
FS331_nucl	hESC	chr19	+	5000000	10000000	1.4867143995888488
FS331_nucl	hESC	chr19	+	10000000	15000000	1.5079860286626257
FS331_nucl	hESC	chr19	+	15000000	20000000	1.4507825937209824
FS331_nucl	hESC	chr19	+	30000000	35000000	1.2673866565713925
FS331_nucl	hESC	chr19	+	35000000	40000000	1.48096531064999
FS331_nucl	hESC	chr19	+	40000000	45000000	1.4916011251868786
FS331_nucl	hESC	chr19	+	45000000	50000000	1.6830457868508706
FS331_nucl	hESC	chr19	+	50000000	55000000	1.4625682260456425
FS331_nucl	hESC	chr19	+	55000000	58617616	1.4578984403752484
FS331_nucl	hESC	chr19	-	0	5000000	1.5366096356700734
FS331_nucl	hESC	chr19	-	5000000	10000000	1.4338427492080628
FS331_nucl	hESC	chr19	-	10000000	15000000	1.5098384299530792
FS331_nucl	hESC	chr19	-	15000000	20000000	1.5276859004310752
FS331_nucl	hESC	chr19	-	30000000	35000000	1.283578562280417
FS331_nucl	hESC	chr19	-	35000000	40000000	1.4511144948319301
FS331_nucl	hESC	chr19	-	40000000	45000000	1.4620532670603794
FS331_nucl	hESC	chr19	-	45000000	50000000	1.692631071139008
FS331_nucl	hESC	chr19	-	50000000	55000000	1.423191839406678
FS331_nucl	hESC	chr19	-	55000000	58617616	1.353258411757271
FS331_nucl	hESC	chr2	+	25000000	30000000	1.3501735372909567
FS331_nucl	hESC	chr2	+	70000000	75000000	1.3145291858700332
FS331_nucl	hESC	chr2	+	200000000	205000000	1.2055839504786623
FS331_nucl	hESC	chr2	+	215000000	220000000	1.3346509971560383
FS331_nucl	hESC	chr2	+	230000000	235000000	1.2541637520120177
FS331_nucl	hESC	chr2	+	235000000	240000000	1.3266022726416362
FS331_nucl	hESC	chr2	+	240000000	242193529	1.3273828032065
FS331_nucl	hESC	chr2	-	25000000	30000000	1.3310758627460522
FS331_nucl	hESC	chr2	-	70000000	75000000	1.3388481482767927
FS331_nucl	hESC	chr2	-	215000000	220000000	1.3440296719639526
FS331_nucl	hESC	chr2	-	230000000	235000000	1.2786849010203212
FS331_nucl	hESC	chr2	-	235000000	240000000	1.3281972384754077
FS331_nucl	hESC	chr2	-	240000000	242193529	1.208698720485755
FS331_nucl	hESC	chr20	+	0	5000000	1.3909920687568529
FS331_nucl	hESC	chr20	+	35000000	40000000	1.4099640622550864
FS331_nucl	hESC	chr20	+	40000000	45000000	1.2420906652404147
FS331_nucl	hESC	chr20	+	45000000	50000000	1.3677082585544755
FS331_nucl	hESC	chr20	+	50000000	55000000	1.2665242932305638
FS331_nucl	hESC	chr20	+	55000000	60000000	1.2800346522368815
FS331_nucl	hESC	chr20	+	60000000	64444167	1.3947771979761747
FS331_nucl	hESC	chr20	-	0	5000000	1.3181220535281517
FS331_nucl	hESC	chr20	-	35000000	40000000	1.44852373298835
FS331_nucl	hESC	chr20	-	40000000	45000000	1.2435656849184578
FS331_nucl	hESC	chr20	-	45000000	50000000	1.4370092359057718
FS331_nucl	hESC	chr20	-	50000000	55000000	1.2403991982207487
FS331_nucl	hESC	chr20	-	55000000	60000000	1.2326269126900085
FS331_nucl	hESC	chr20	-	60000000	64444167	1.3831659796210258
FS331_nucl	hESC	chr21	+	35000000	40000000	1.2461150274976158
FS331_nucl	hESC	chr21	+	45000000	46709983	1.3374699263228553
FS331_nucl	hESC	chr21	-	35000000	40000000	1.245580721907909
FS331_nucl	hESC	chr22	+	25000000	30000000	1.386392797605766
FS331_nucl	hESC	chr22	+	30000000	35000000	1.2300175784688114
FS331_nucl	hESC	chr22	+	35000000	40000000	1.5830116393147307
FS331_nucl	hESC	chr22	+	40000000	45000000	1.4582564093414987
FS331_nucl	hESC	chr22	+	45000000	50000000	1.394728976567111
FS331_nucl	hESC	chr22	+	50000000	50818468	1.436403231727435
FS331_nucl	hESC	chr22	-	25000000	30000000	1.3515140950676285
FS331_nucl	hESC	chr22	-	30000000	35000000	1.39555704640849
FS331_nucl	hESC	chr22	-	35000000	40000000	1.551002757023296
FS331_nucl	hESC	chr22	-	40000000	45000000	1.5043690438388544
FS331_nucl	hESC	chr22	-	45000000	50000000	1.399874982814457
FS331_nucl	hESC	chr22	-	50000000	50818468	1.4288836349226495
FS331_nucl	hESC	chr3	+	10000000	15000000	1.4062271544448282
FS331_nucl	hESC	chr3	+	45000000	50000000	1.3556351717828723
FS331_nucl	hESC	chr3	+	50000000	55000000	1.365408622978932
FS331_nucl	hESC	chr3	+	120000000	125000000	1.2032843149031192
FS331_nucl	hESC	chr3	+	125000000	130000000	1.3082051880372887
FS331_nucl	hESC	chr3	-	10000000	15000000	1.435282061343385
FS331_nucl	hESC	chr3	-	45000000	50000000	1.3788610256387517
FS331_nucl	hESC	chr3	-	50000000	55000000	1.3440296719639526
FS331_nucl	hESC	chr3	-	120000000	125000000	1.2179459289097214
FS331_nucl	hESC	chr3	-	125000000	130000000	1.3138041171221848
FS331_nucl	hESC	chr4	+	0	5000000	1.3955913399079398
FS331_nucl	hESC	chr4	+	5000000	10000000	1.3119420958475465
FS331_nucl	hESC	chr4	-	0	5000000	1.384042549325912
FS331_nucl	hESC	chr4	-	5000000	10000000	1.3425903598286304
FS331_nucl	hESC	chr5	+	135000000	140000000	1.2659493843366778
FS331_nucl	hESC	chr5	+	170000000	175000000	1.3254524548538646
FS331_nucl	hESC	chr5	+	175000000	180000000	1.3059055524617453
FS331_nucl	hESC	chr5	-	0	5000000	1.234929812106524
FS331_nucl	hESC	chr5	-	135000000	140000000	1.2245667647322036
FS331_nucl	hESC	chr5	-	140000000	145000000	1.2093100560977876
FS331_nucl	hESC	chr5	-	150000000	155000000	1.2035528075564985
FS331_nucl	hESC	chr5	-	170000000	175000000	1.3247428893506341
FS331_nucl	hESC	chr5	-	175000000	180000000	1.2107493682331099
FS331_nucl	hESC	chr6	+	30000000	35000000	1.5128727542606555
FS331_nucl	hESC	chr6	+	35000000	40000000	1.3964537032487685
FS331_nucl	hESC	chr6	+	40000000	45000000	1.5053989386401394
FS331_nucl	hESC	chr6	+	155000000	160000000	1.2041466782439478
FS331_nucl	hESC	chr6	-	0	5000000	1.244429272199651
FS331_nucl	hESC	chr6	-	10000000	15000000	1.2907751229570283
FS331_nucl	hESC	chr6	-	30000000	35000000	1.4525538069672526
FS331_nucl	hESC	chr6	-	35000000	40000000	1.3641800418584646
FS331_nucl	hESC	chr6	-	40000000	45000000	1.5489877200338449
FS331_nucl	hESC	chr6	-	155000000	160000000	1.2038406699835629
FS331_nucl	hESC	chr6	-	165000000	170000000	1.206431431827143
FS331_nucl	hESC	chr7	+	0	5000000	1.4171504234286596
FS331_nucl	hESC	chr7	+	130000000	135000000	1.2877959223043407
FS331_nucl	hESC	chr7	+	155000000	159345973	1.2732761057738544
FS331_nucl	hESC	chr7	-	0	5000000	1.4197374902819044
FS331_nucl	hESC	chr7	-	100000000	105000000	1.244141409772587
FS331_nucl	hESC	chr7	-	155000000	159345973	1.3261514513302362
FS331_nucl	hESC	chr8	+	20000000	25000000	1.273710654404137
FS331_nucl	hESC	chr8	+	25000000	30000000	1.207596131607263
FS331_nucl	hESC	chr8	+	140000000	145000000	1.510860573132055
FS331_nucl	hESC	chr8	-	20000000	25000000	1.2827149749992237
