Sample	Celltype	Chromosome	Strand	Start	End	Count	EF
FS392_nucl	RNH2A-KO T3-8	chr1	-	55000000.0	60000000	8482	1.5206803348761972
FS392_nucl	RNH2A-KO T3-8	chr1	-	60000000.0	65000000	8376	1.50167631277093
FS392_nucl	RNH2A-KO T3-8	chr1	-	65000000.0	70000000	7523	1.348747719791751
FS392_nucl	RNH2A-KO T3-8	chr1	-	90000000.0	95000000	6898	1.2366957026616374
FS392_nucl	RNH2A-KO T3-8	chr1	-	110000000.0	115000000	7896	1.4156203636150029
FS392_nucl	RNH2A-KO T3-8	chr1	-	115000000.0	120000000	7173	1.2859985901988875
FS392_nucl	RNH2A-KO T3-8	chr1	-	150000000.0	155000000	9970	1.7874537772595718
FS392_nucl	RNH2A-KO T3-8	chr1	-	155000000.0	160000000	9573	1.7162783359785236
FS392_nucl	RNH2A-KO T3-8	chr1	-	160000000.0	165000000	7383	1.3236480679546057
FS392_nucl	RNH2A-KO T3-8	chr1	-	165000000.0	170000000	6829	1.224325159970473
FS392_nucl	RNH2A-KO T3-8	chr1	-	180000000.0	185000000	7533	1.350540552065833
FS392_nucl	RNH2A-KO T3-8	chr1	-	200000000.0	205000000	10490	1.8806810555118263
FS392_nucl	RNH2A-KO T3-8	chr1	-	205000000.0	210000000	7511	1.3465963210628529
FS392_nucl	RNH2A-KO T3-8	chr1	-	210000000.0	215000000	7309	1.3103811091264002
FS392_nucl	RNH2A-KO T3-8	chr1	-	220000000.0	225000000	7679	1.3767159032674274
FS392_nucl	RNH2A-KO T3-8	chr1	-	225000000.0	230000000	14337	2.5703836313511013
FS392_nucl	RNH2A-KO T3-8	chr1	-	230000000.0	235000000	11105	1.9909402403678578
FS392_nucl	RNH2A-KO T3-8	chr1	-	235000000.0	240000000	8663	1.553130599037078
FS392_nucl	RNH2A-KO T3-8	chr1	-	240000000.0	245000000	8334	1.4941464172197865
FS392_nucl	RNH2A-KO T3-8	chr10	+	0.0	5000000	7160	1.283667908242581
FS392_nucl	RNH2A-KO T3-8	chr10	+	10000000.0	15000000	6861	1.230062223247535
FS392_nucl	RNH2A-KO T3-8	chr10	+	35000000.0	40000000	7732	1.386217914320061
FS392_nucl	RNH2A-KO T3-8	chr10	+	40000000.0	45000000	9495	1.7022942442406854
FS392_nucl	RNH2A-KO T3-8	chr10	+	70000000.0	75000000	8261	1.481058741618989
FS392_nucl	RNH2A-KO T3-8	chr10	+	75000000.0	80000000	7504	1.3453413384709956
FS392_nucl	RNH2A-KO T3-8	chr10	+	95000000.0	100000000	7018	1.2582096899506194
FS392_nucl	RNH2A-KO T3-8	chr10	+	100000000.0	105000000	8796	1.5769752682823663
FS392_nucl	RNH2A-KO T3-8	chr10	+	120000000.0	125000000	7240	1.2980105664352357
FS392_nucl	RNH2A-KO T3-8	chr10	+	130000000.0	133797422	7917	1.868880139461159
FS392_nucl	RNH2A-KO T3-8	chr10	-	0.0	5000000	6761	1.2121339005067167
FS392_nucl	RNH2A-KO T3-8	chr10	-	10000000.0	15000000	6766	1.2130303166437575
FS392_nucl	RNH2A-KO T3-8	chr10	-	70000000.0	75000000	8111	1.454166257507762
FS392_nucl	RNH2A-KO T3-8	chr10	-	75000000.0	80000000	7867	1.4104211500201655
FS392_nucl	RNH2A-KO T3-8	chr10	-	95000000.0	100000000	6732	1.2069346869118793
FS392_nucl	RNH2A-KO T3-8	chr10	-	100000000.0	105000000	9194	1.6483299927908228
FS392_nucl	RNH2A-KO T3-8	chr10	-	120000000.0	125000000	7339	1.3157596059486456
FS392_nucl	RNH2A-KO T3-8	chr10	-	130000000.0	133797422	8836	2.085818480772869
FS392_nucl	RNH2A-KO T3-8	chr11	+	0.0	5000000	11451	2.052972237051089
FS392_nucl	RNH2A-KO T3-8	chr11	+	45000000.0	50000000	6823	1.223249460606024
FS392_nucl	RNH2A-KO T3-8	chr11	+	60000000.0	65000000	10268	1.84088017902721
FS392_nucl	RNH2A-KO T3-8	chr11	+	65000000.0	70000000	11723	2.1017372749061143
FS392_nucl	RNH2A-KO T3-8	chr11	+	70000000.0	75000000	8472	1.5188875026021156
FS392_nucl	RNH2A-KO T3-8	chr11	+	75000000.0	80000000	7704	1.3811979839526318
FS392_nucl	RNH2A-KO T3-8	chr11	+	115000000.0	120000000	8534	1.530003062701423
FS392_nucl	RNH2A-KO T3-8	chr11	+	125000000.0	130000000	6773	1.2142852992356148
FS392_nucl	RNH2A-KO T3-8	chr11	+	130000000.0	135000000	6759	1.2117753340519002
FS392_nucl	RNH2A-KO T3-8	chr11	-	0.0	5000000	12095	2.168430635501958
FS392_nucl	RNH2A-KO T3-8	chr11	-	60000000.0	65000000	10102	1.8111191632774517
FS392_nucl	RNH2A-KO T3-8	chr11	-	65000000.0	70000000	12596	2.258251532433457
FS392_nucl	RNH2A-KO T3-8	chr11	-	70000000.0	75000000	8500	1.5239074329695446
FS392_nucl	RNH2A-KO T3-8	chr11	-	75000000.0	80000000	7161	1.2838471914699894
FS392_nucl	RNH2A-KO T3-8	chr11	-	115000000.0	120000000	8475	1.51942535228434
FS392_nucl	RNH2A-KO T3-8	chr11	-	120000000.0	125000000	6707	1.2024526062266747
FS392_nucl	RNH2A-KO T3-8	chr11	-	130000000.0	135000000	6744	1.2090860856407775
FS392_nucl	RNH2A-KO T3-8	chr12	+	0.0	5000000	8105	1.453090558143313
FS392_nucl	RNH2A-KO T3-8	chr12	+	5000000.0	10000000	7027	1.259823238997293
FS392_nucl	RNH2A-KO T3-8	chr12	+	45000000.0	50000000	7295	1.3078711439426856
FS392_nucl	RNH2A-KO T3-8	chr12	+	50000000.0	55000000	8617	1.5448835705763018
FS392_nucl	RNH2A-KO T3-8	chr12	+	55000000.0	60000000	6864	1.2306000729297593
FS392_nucl	RNH2A-KO T3-8	chr12	+	110000000.0	115000000	7357	1.318986704041993
FS392_nucl	RNH2A-KO T3-8	chr12	+	115000000.0	120000000	7535	1.3508991185206494
FS392_nucl	RNH2A-KO T3-8	chr12	+	120000000.0	125000000	12077	2.1652035374086105
FS392_nucl	RNH2A-KO T3-8	chr12	+	130000000.0	133275309	8189	2.2412394513702374
FS392_nucl	RNH2A-KO T3-8	chr12	-	0.0	5000000	8727	1.564604725591202
FS392_nucl	RNH2A-KO T3-8	chr12	-	5000000.0	10000000	6743	1.2089068024133693
FS392_nucl	RNH2A-KO T3-8	chr12	-	50000000.0	55000000	9075	1.6269952887292491
FS392_nucl	RNH2A-KO T3-8	chr12	-	110000000.0	115000000	7656	1.372592389037039
FS392_nucl	RNH2A-KO T3-8	chr12	-	115000000.0	120000000	7313	1.311098242036033
FS392_nucl	RNH2A-KO T3-8	chr12	-	120000000.0	125000000	11677	2.093490246445338
FS392_nucl	RNH2A-KO T3-8	chr12	-	130000000.0	133275309	9029	2.471138235000839
FS392_nucl	RNH2A-KO T3-8	chr13	+	60000000.0	65000000	7696	1.3797637181333664
FS392_nucl	RNH2A-KO T3-8	chr13	+	65000000.0	70000000	8722	1.5637083094541608
FS392_nucl	RNH2A-KO T3-8	chr13	+	70000000.0	75000000	7589	1.360580412800691
FS392_nucl	RNH2A-KO T3-8	chr13	+	75000000.0	80000000	8787	1.5753617192356928
FS392_nucl	RNH2A-KO T3-8	chr13	+	90000000.0	95000000	7248	1.2994448322545011
FS392_nucl	RNH2A-KO T3-8	chr13	-	60000000.0	65000000	7734	1.3865764807748775
FS392_nucl	RNH2A-KO T3-8	chr13	-	65000000.0	70000000	8744	1.5676525404571409
FS392_nucl	RNH2A-KO T3-8	chr13	-	70000000.0	75000000	7524	1.3489270030191591
FS392_nucl	RNH2A-KO T3-8	chr13	-	75000000.0	80000000	8568	1.5360986924333009
FS392_nucl	RNH2A-KO T3-8	chr13	-	90000000.0	95000000	7259	1.3014169477559911
FS392_nucl	RNH2A-KO T3-8	chr14	+	100000000.0	105000000	8636	1.5482899518970572
FS392_nucl	RNH2A-KO T3-8	chr14	+	105000000.0	107043718	2736	1.2000650534682016
FS392_nucl	RNH2A-KO T3-8	chr14	-	100000000.0	105000000	9185	1.646716443744149
FS392_nucl	RNH2A-KO T3-8	chr14	-	105000000.0	107043718	3087	1.354020767564451
FS392_nucl	RNH2A-KO T3-8	chr15	+	65000000.0	70000000	9700	1.7390473058593627
FS392_nucl	RNH2A-KO T3-8	chr15	+	70000000.0	75000000	10447	1.8729718767332744
FS392_nucl	RNH2A-KO T3-8	chr15	+	75000000.0	80000000	10436	1.8709997612317844
FS392_nucl	RNH2A-KO T3-8	chr15	+	80000000.0	85000000	7571	1.3573533147073438
FS392_nucl	RNH2A-KO T3-8	chr15	+	85000000.0	90000000	7900	1.4163374965246356
FS392_nucl	RNH2A-KO T3-8	chr15	+	90000000.0	95000000	7928	1.4213574268920646
FS392_nucl	RNH2A-KO T3-8	chr15	+	95000000.0	100000000	6964	1.2485283956705775
FS392_nucl	RNH2A-KO T3-8	chr15	+	100000000.0	101991189	4332	1.9502290870737113
FS392_nucl	RNH2A-KO T3-8	chr15	-	65000000.0	70000000	10059	1.8034099844988998
FS392_nucl	RNH2A-KO T3-8	chr15	-	70000000.0	75000000	10151	1.8199040414204524
FS392_nucl	RNH2A-KO T3-8	chr15	-	75000000.0	80000000	10154	1.8204418911026772
FS392_nucl	RNH2A-KO T3-8	chr15	-	80000000.0	85000000	7566	1.3564568985703027
FS392_nucl	RNH2A-KO T3-8	chr15	-	85000000.0	90000000	7952	1.425660224349861
FS392_nucl	RNH2A-KO T3-8	chr15	-	90000000.0	95000000	8339	1.4950428333568275
FS392_nucl	RNH2A-KO T3-8	chr15	-	95000000.0	100000000	7101	1.2730901978254983
FS392_nucl	RNH2A-KO T3-8	chr15	-	100000000.0	101991189	4008	1.80436707779119
FS392_nucl	RNH2A-KO T3-8	chr16	+	0.0	5000000	15853	2.8421770041019045
FS392_nucl	RNH2A-KO T3-8	chr16	+	10000000.0	15000000	6904	1.2377714020260866
FS392_nucl	RNH2A-KO T3-8	chr16	+	25000000.0	30000000	7686	1.3779708858592847
FS392_nucl	RNH2A-KO T3-8	chr16	+	30000000.0	35000000	7872	1.4113175661572066
FS392_nucl	RNH2A-KO T3-8	chr16	+	55000000.0	60000000	7281	1.305361178758971
FS392_nucl	RNH2A-KO T3-8	chr16	+	65000000.0	70000000	8649	1.5506206338533637
FS392_nucl	RNH2A-KO T3-8	chr16	+	70000000.0	75000000	6716	1.2040661552733483
FS392_nucl	RNH2A-KO T3-8	chr16	+	80000000.0	85000000	7746	1.3887278795037754
FS392_nucl	RNH2A-KO T3-8	chr16	+	85000000.0	90000000	13985	2.5072759353034213
FS392_nucl	RNH2A-KO T3-8	chr16	-	0.0	5000000	15561	2.7898263016987155
FS392_nucl	RNH2A-KO T3-8	chr16	-	10000000.0	15000000	7077	1.268787400367702
FS392_nucl	RNH2A-KO T3-8	chr16	-	25000000.0	30000000	7741	1.3878314633667346
FS392_nucl	RNH2A-KO T3-8	chr16	-	30000000.0	35000000	8616	1.5447042873488936
FS392_nucl	RNH2A-KO T3-8	chr16	-	55000000.0	60000000	7435	1.3329707957798311
FS392_nucl	RNH2A-KO T3-8	chr16	-	65000000.0	70000000	8650	1.5507999170807718
FS392_nucl	RNH2A-KO T3-8	chr16	-	80000000.0	85000000	7847	1.406835485472002
FS392_nucl	RNH2A-KO T3-8	chr16	-	85000000.0	90000000	14651	2.6266785647572704
FS392_nucl	RNH2A-KO T3-8	chr17	+	0.0	5000000	11727	2.102454407815747
FS392_nucl	RNH2A-KO T3-8	chr17	+	5000000.0	10000000	9800	1.7569756286001807
FS392_nucl	RNH2A-KO T3-8	chr17	+	15000000.0	20000000	8164	1.4636682685603954
FS392_nucl	RNH2A-KO T3-8	chr17	+	20000000.0	25000000	7650	1.37151668967259
FS392_nucl	RNH2A-KO T3-8	chr17	+	25000000.0	30000000	9529	1.7083898739725636
FS392_nucl	RNH2A-KO T3-8	chr17	+	30000000.0	35000000	7129	1.2781101281929275
FS392_nucl	RNH2A-KO T3-8	chr17	+	35000000.0	40000000	8046	1.4425128477262301
FS392_nucl	RNH2A-KO T3-8	chr17	+	40000000.0	45000000	10648	1.909007805442319
FS392_nucl	RNH2A-KO T3-8	chr17	+	45000000.0	50000000	8621	1.5456007034859345
FS392_nucl	RNH2A-KO T3-8	chr17	+	55000000.0	60000000	6773	1.2142852992356148
FS392_nucl	RNH2A-KO T3-8	chr17	+	60000000.0	65000000	6959	1.2476319795335364
FS392_nucl	RNH2A-KO T3-8	chr17	+	70000000.0	75000000	8216	1.472990996385621
FS392_nucl	RNH2A-KO T3-8	chr17	+	75000000.0	80000000	13109	2.350223828093854
FS392_nucl	RNH2A-KO T3-8	chr17	+	80000000.0	83257441	10174	2.799786021682113
FS392_nucl	RNH2A-KO T3-8	chr17	-	0.0	5000000	10866	1.9480915490173027
FS392_nucl	RNH2A-KO T3-8	chr17	-	5000000.0	10000000	9874	1.7702425874283862
FS392_nucl	RNH2A-KO T3-8	chr17	-	15000000.0	20000000	8399	1.5057998270013182
FS392_nucl	RNH2A-KO T3-8	chr17	-	30000000.0	35000000	7450	1.3356600441909539
FS392_nucl	RNH2A-KO T3-8	chr17	-	35000000.0	40000000	8112	1.45434554073517
FS392_nucl	RNH2A-KO T3-8	chr17	-	40000000.0	45000000	10267	1.8407008957998017
FS392_nucl	RNH2A-KO T3-8	chr17	-	45000000.0	50000000	8667	1.553847731946711
FS392_nucl	RNH2A-KO T3-8	chr17	-	55000000.0	60000000	6972	1.249962661489843
FS392_nucl	RNH2A-KO T3-8	chr17	-	60000000.0	65000000	7013	1.2573132738135784
FS392_nucl	RNH2A-KO T3-8	chr17	-	70000000.0	75000000	7462	1.337811442919852
FS392_nucl	RNH2A-KO T3-8	chr17	-	75000000.0	80000000	13058	2.341080383496037
FS392_nucl	RNH2A-KO T3-8	chr17	-	80000000.0	83257441	11197	3.0813056894805015
FS392_nucl	RNH2A-KO T3-8	chr18	+	30000000.0	35000000	8018	1.437492917358801
FS392_nucl	RNH2A-KO T3-8	chr18	+	35000000.0	40000000	9328	1.672353945263519
FS392_nucl	RNH2A-KO T3-8	chr18	-	20000000.0	25000000	6865	1.2307793561571676
FS392_nucl	RNH2A-KO T3-8	chr18	-	30000000.0	35000000	7887	1.4140068145683293
FS392_nucl	RNH2A-KO T3-8	chr18	-	35000000.0	40000000	9803	1.7575134782824053
FS392_nucl	RNH2A-KO T3-8	chr19	+	0.0	5000000	15714	2.8172566354921673
FS392_nucl	RNH2A-KO T3-8	chr19	+	5000000.0	10000000	10613	1.9027328924830327
FS392_nucl	RNH2A-KO T3-8	chr19	+	10000000.0	15000000	10501	1.8826531710133163
FS392_nucl	RNH2A-KO T3-8	chr19	+	15000000.0	20000000	11551	2.070900559791907
FS392_nucl	RNH2A-KO T3-8	chr19	+	30000000.0	35000000	7024	1.2592853893150684
FS392_nucl	RNH2A-KO T3-8	chr19	+	35000000.0	40000000	8721	1.5635290262267527
FS392_nucl	RNH2A-KO T3-8	chr19	+	40000000.0	45000000	9739	1.7460393517282817
FS392_nucl	RNH2A-KO T3-8	chr19	+	45000000.0	50000000	12565	2.252693752383803
FS392_nucl	RNH2A-KO T3-8	chr19	+	50000000.0	55000000	8377	1.5018555959983384
FS392_nucl	RNH2A-KO T3-8	chr19	+	55000000.0	58617616	6113	1.514752214091013
FS392_nucl	RNH2A-KO T3-8	chr19	-	0.0	5000000	16049	2.8773165166739085
FS392_nucl	RNH2A-KO T3-8	chr19	-	5000000.0	10000000	10033	1.798748620586287
FS392_nucl	RNH2A-KO T3-8	chr19	-	10000000.0	15000000	10827	1.9410995031483835
FS392_nucl	RNH2A-KO T3-8	chr19	-	15000000.0	20000000	11478	2.05781288419111
FS392_nucl	RNH2A-KO T3-8	chr19	-	30000000.0	35000000	7178	1.2868950063359283
FS392_nucl	RNH2A-KO T3-8	chr19	-	35000000.0	40000000	9075	1.6269952887292491
FS392_nucl	RNH2A-KO T3-8	chr19	-	40000000.0	45000000	9284	1.6644654832575592
FS392_nucl	RNH2A-KO T3-8	chr19	-	45000000.0	50000000	13489	2.4183514545089633
FS392_nucl	RNH2A-KO T3-8	chr19	-	50000000.0	55000000	8227	1.474963111887111
FS392_nucl	RNH2A-KO T3-8	chr19	-	55000000.0	58617616	6339	1.5707531956687275
FS392_nucl	RNH2A-KO T3-8	chr2	+	0.0	5000000	7713	1.3828115329993056
FS392_nucl	RNH2A-KO T3-8	chr2	+	25000000.0	30000000	8096	1.4514770090966391
FS392_nucl	RNH2A-KO T3-8	chr2	+	70000000.0	75000000	8032	1.4400028825425155
FS392_nucl	RNH2A-KO T3-8	chr2	+	95000000.0	100000000	6823	1.223249460606024
FS392_nucl	RNH2A-KO T3-8	chr2	+	215000000.0	220000000	7882	1.4131103984312883
FS392_nucl	RNH2A-KO T3-8	chr2	+	230000000.0	235000000	7608	1.3639867941214465
FS392_nucl	RNH2A-KO T3-8	chr2	+	235000000.0	240000000	8985	1.6108597982625128
FS392_nucl	RNH2A-KO T3-8	chr2	+	240000000.0	242193529	5450	2.227218307518593
FS392_nucl	RNH2A-KO T3-8	chr2	-	0.0	5000000	7426	1.3313572467331576
FS392_nucl	RNH2A-KO T3-8	chr2	-	25000000.0	30000000	8599	1.5416564724829547
FS392_nucl	RNH2A-KO T3-8	chr2	-	70000000.0	75000000	8222	1.47406669575007
FS392_nucl	RNH2A-KO T3-8	chr2	-	85000000.0	90000000	7710	1.382273683317081
FS392_nucl	RNH2A-KO T3-8	chr2	-	215000000.0	220000000	7802	1.3987677402386338
FS392_nucl	RNH2A-KO T3-8	chr2	-	230000000.0	235000000	8174	1.4654611008344773
FS392_nucl	RNH2A-KO T3-8	chr2	-	235000000.0	240000000	9390	1.6834695053628261
FS392_nucl	RNH2A-KO T3-8	chr2	-	240000000.0	242193529	5485	2.2415215443558685
FS392_nucl	RNH2A-KO T3-8	chr20	+	30000000.0	35000000	9732	1.7447843691364244
FS392_nucl	RNH2A-KO T3-8	chr20	+	60000000.0	64444167	8032	1.620104377876119
FS392_nucl	RNH2A-KO T3-8	chr20	-	60000000.0	64444167	8573	1.7292274441648365
FS392_nucl	RNH2A-KO T3-8	chr21	+	45000000.0	46709983	2973	1.5585214446123858
FS392_nucl	RNH2A-KO T3-8	chr21	-	5000000.0	10000000	7264	1.302313363893032
FS392_nucl	RNH2A-KO T3-8	chr21	-	10000000.0	15000000	8031	1.4398235993151072
FS392_nucl	RNH2A-KO T3-8	chr21	-	45000000.0	46709983	3151	1.6518335257227135
FS392_nucl	RNH2A-KO T3-8	chr22	+	15000000.0	20000000	8419	1.509385491549482
FS392_nucl	RNH2A-KO T3-8	chr22	+	20000000.0	25000000	10340	1.8537885714005988
FS392_nucl	RNH2A-KO T3-8	chr22	+	25000000.0	30000000	9047	1.6219753583618202
FS392_nucl	RNH2A-KO T3-8	chr22	+	30000000.0	35000000	8186	1.4676124995633755
FS392_nucl	RNH2A-KO T3-8	chr22	+	35000000.0	40000000	13458	2.4127936744593095
FS392_nucl	RNH2A-KO T3-8	chr22	+	40000000.0	45000000	12463	2.234406863188169
FS392_nucl	RNH2A-KO T3-8	chr22	+	45000000.0	50000000	11887	2.131139724201056
FS392_nucl	RNH2A-KO T3-8	chr22	+	50000000.0	50818468	2954	3.235329015696208
FS392_nucl	RNH2A-KO T3-8	chr22	-	20000000.0	25000000	10715	1.921019781678667
FS392_nucl	RNH2A-KO T3-8	chr22	-	25000000.0	30000000	8771	1.572493187597162
FS392_nucl	RNH2A-KO T3-8	chr22	-	30000000.0	35000000	8182	1.466895366653743
FS392_nucl	RNH2A-KO T3-8	chr22	-	35000000.0	40000000	13013	2.3330126382626686
FS392_nucl	RNH2A-KO T3-8	chr22	-	40000000.0	45000000	11745	2.1056815059090943
FS392_nucl	RNH2A-KO T3-8	chr22	-	45000000.0	50000000	12800	2.2948253108247263
FS392_nucl	RNH2A-KO T3-8	chr22	-	50000000.0	50818468	2933	3.2123290463903107
FS392_nucl	RNH2A-KO T3-8	chr3	+	10000000.0	15000000	12131	2.174884831688652
FS392_nucl	RNH2A-KO T3-8	chr3	+	35000000.0	40000000	7402	1.327054449275361
FS392_nucl	RNH2A-KO T3-8	chr3	+	40000000.0	45000000	7996	1.4335486863558211
FS392_nucl	RNH2A-KO T3-8	chr3	+	45000000.0	50000000	12416	2.225980551499984
FS392_nucl	RNH2A-KO T3-8	chr3	+	50000000.0	55000000	11805	2.116438499553585
FS392_nucl	RNH2A-KO T3-8	chr3	+	55000000.0	60000000	7993	1.4330108366735963
FS392_nucl	RNH2A-KO T3-8	chr3	+	70000000.0	75000000	7187	1.288508555382602
FS392_nucl	RNH2A-KO T3-8	chr3	+	125000000.0	130000000	9243	1.6571148709338235
FS392_nucl	RNH2A-KO T3-8	chr3	-	5000000.0	10000000	6830	1.224504443197881
FS392_nucl	RNH2A-KO T3-8	chr3	-	10000000.0	15000000	12475	2.2365582619170667
FS392_nucl	RNH2A-KO T3-8	chr3	-	35000000.0	40000000	7780	1.3948235092356538
FS392_nucl	RNH2A-KO T3-8	chr3	-	40000000.0	45000000	8038	1.4410785819069647
FS392_nucl	RNH2A-KO T3-8	chr3	-	45000000.0	50000000	11684	2.094745229037195
FS392_nucl	RNH2A-KO T3-8	chr3	-	50000000.0	55000000	12228	2.192275304747246
FS392_nucl	RNH2A-KO T3-8	chr3	-	55000000.0	60000000	7571	1.3573533147073438
FS392_nucl	RNH2A-KO T3-8	chr3	-	70000000.0	75000000	6746	1.209444652095594
FS392_nucl	RNH2A-KO T3-8	chr3	-	125000000.0	130000000	9234	1.65550132188715
FS392_nucl	RNH2A-KO T3-8	chr4	+	0.0	5000000	11986	2.148888763714466
FS392_nucl	RNH2A-KO T3-8	chr4	+	5000000.0	10000000	9735	1.745322218818649
FS392_nucl	RNH2A-KO T3-8	chr4	-	0.0	5000000	13016	2.333550487944893
FS392_nucl	RNH2A-KO T3-8	chr4	-	5000000.0	10000000	10098	1.8104020303678188
FS392_nucl	RNH2A-KO T3-8	chr5	+	0.0	5000000	9545	1.7112584056110947
FS392_nucl	RNH2A-KO T3-8	chr5	+	130000000.0	135000000	7050	1.2639467532276811
FS392_nucl	RNH2A-KO T3-8	chr5	+	135000000.0	140000000	7783	1.3953613589178784
FS392_nucl	RNH2A-KO T3-8	chr5	+	140000000.0	145000000	6712	1.2033490223637158
FS392_nucl	RNH2A-KO T3-8	chr5	+	150000000.0	155000000	7505	1.3455206216984037
FS392_nucl	RNH2A-KO T3-8	chr5	+	170000000.0	175000000	11042	1.9796453970411427
FS392_nucl	RNH2A-KO T3-8	chr5	+	175000000.0	180000000	13668	2.4504431522150276
FS392_nucl	RNH2A-KO T3-8	chr5	+	180000000.0	181538259	3534	2.0594286321760973
FS392_nucl	RNH2A-KO T3-8	chr5	-	0.0	5000000	9087	1.6291466874581473
FS392_nucl	RNH2A-KO T3-8	chr5	-	130000000.0	135000000	6933	1.242970615620924
FS392_nucl	RNH2A-KO T3-8	chr5	-	135000000.0	140000000	8156	1.46223400274113
FS392_nucl	RNH2A-KO T3-8	chr5	-	140000000.0	145000000	7136	1.2793651107847848
FS392_nucl	RNH2A-KO T3-8	chr5	-	150000000.0	155000000	7346	1.317014588540503
FS392_nucl	RNH2A-KO T3-8	chr5	-	165000000.0	170000000	6796	1.218408813466003
FS392_nucl	RNH2A-KO T3-8	chr5	-	170000000.0	175000000	11392	2.042394526634006
FS392_nucl	RNH2A-KO T3-8	chr5	-	175000000.0	180000000	12368	2.217374956584391
FS392_nucl	RNH2A-KO T3-8	chr5	-	180000000.0	181538259	3583	2.0879832453556753
FS392_nucl	RNH2A-KO T3-8	chr6	+	0.0	5000000	8795	1.5767959850549582
FS392_nucl	RNH2A-KO T3-8	chr6	+	10000000.0	15000000	7259	1.3014169477559911
FS392_nucl	RNH2A-KO T3-8	chr6	+	30000000.0	35000000	8397	1.5054412605465017
FS392_nucl	RNH2A-KO T3-8	chr6	+	35000000.0	40000000	6726	1.2058589875474302
FS392_nucl	RNH2A-KO T3-8	chr6	+	40000000.0	45000000	7565	1.3562776153428948
FS392_nucl	RNH2A-KO T3-8	chr6	+	155000000.0	160000000	7093	1.2716559320062328
FS392_nucl	RNH2A-KO T3-8	chr6	+	165000000.0	170000000	8811	1.579664516693489
FS392_nucl	RNH2A-KO T3-8	chr6	+	170000000.0	170805979	1566	1.741717427632808
FS392_nucl	RNH2A-KO T3-8	chr6	-	0.0	5000000	8600	1.5418357557103628
FS392_nucl	RNH2A-KO T3-8	chr6	-	10000000.0	15000000	7226	1.2955006012515211
FS392_nucl	RNH2A-KO T3-8	chr6	-	30000000.0	35000000	8205	1.4710188808841311
FS392_nucl	RNH2A-KO T3-8	chr6	-	35000000.0	40000000	6954	1.2467355633964956
FS392_nucl	RNH2A-KO T3-8	chr6	-	40000000.0	45000000	7505	1.3455206216984037
FS392_nucl	RNH2A-KO T3-8	chr6	-	155000000.0	160000000	7691	1.3788673019963256
FS392_nucl	RNH2A-KO T3-8	chr6	-	165000000.0	170000000	8424	1.5102819076865228
FS392_nucl	RNH2A-KO T3-8	chr6	-	170000000.0	170805979	1399	1.5559787236643028
FS392_nucl	RNH2A-KO T3-8	chr7	+	0.0	5000000	13617	2.4412997076172105
FS392_nucl	RNH2A-KO T3-8	chr7	+	100000000.0	105000000	7972	1.4292458888980246
FS392_nucl	RNH2A-KO T3-8	chr7	+	135000000.0	140000000	8891	1.5940071748861435
FS392_nucl	RNH2A-KO T3-8	chr7	+	140000000.0	145000000	8071	1.4469949284114347
FS392_nucl	RNH2A-KO T3-8	chr7	+	145000000.0	150000000	7979	1.430500871489882
FS392_nucl	RNH2A-KO T3-8	chr7	+	150000000.0	155000000	11222	2.0119163779746154
FS392_nucl	RNH2A-KO T3-8	chr7	+	155000000.0	159345973	14238	2.936781466242072
FS392_nucl	RNH2A-KO T3-8	chr7	-	0.0	5000000	11780	2.1119564188683806
FS392_nucl	RNH2A-KO T3-8	chr7	-	70000000.0	75000000	6981	1.2515762105365165
FS392_nucl	RNH2A-KO T3-8	chr7	-	100000000.0	105000000	7969	1.4287080392158
FS392_nucl	RNH2A-KO T3-8	chr7	-	135000000.0	140000000	8535	1.5301823459288308
FS392_nucl	RNH2A-KO T3-8	chr7	-	140000000.0	145000000	8319	1.4914571688086637
FS392_nucl	RNH2A-KO T3-8	chr7	-	145000000.0	150000000	8329	1.4932500010827456
FS392_nucl	RNH2A-KO T3-8	chr7	-	150000000.0	155000000	11242	2.0155020425227788
FS392_nucl	RNH2A-KO T3-8	chr7	-	155000000.0	159345973	13308	2.744956296723521
FS392_nucl	RNH2A-KO T3-8	chr8	+	140000000.0	145000000	15211	2.727077172105852
FS392_nucl	RNH2A-KO T3-8	chr8	-	140000000.0	145000000	13514	2.422833535194168
FS392_nucl	RNH2A-KO T3-8	chr9	+	75000000.0	80000000	6902	1.2374128355712701
FS392_nucl	RNH2A-KO T3-8	chr9	+	90000000.0	95000000	7376	1.3223930853627484
FS392_nucl	RNH2A-KO T3-8	chr9	+	95000000.0	100000000	7511	1.3465963210628529
FS392_nucl	RNH2A-KO T3-8	chr9	+	120000000.0	125000000	8404	1.5066962431383593
FS392_nucl	RNH2A-KO T3-8	chr9	+	125000000.0	130000000	11128	1.9950637545982461
