Sample	Chromosome	Strand	Start	End	Count
RE2	chr18	+	25000000	25500000	3306284
RE2	chr18	+	25500000	26000000	3111207
RE2	chr18	+	26000000	26500000	3159985
RE2	chr18	+	26500000	27000000	3065894
RE2	chr18	+	27000000	27500000	3115978
RE2	chr18	+	27500000	28000000	3111573
RE2	chr18	+	28000000	28500000	3153896
RE2	chr18	+	28500000	29000000	3196024
RE2	chr18	+	29000000	29500000	3144856
RE2	chr18	+	29500000	30000000	3073689
RE2	chr18	+	30000000	30500000	3142351
RE2	chr18	+	30500000	31000000	3248175
RE2	chr18	+	31000000	31500000	3190490
RE2	chr18	+	31500000	32000000	3171417
RE2	chr18	+	32000000	32500000	3028574
RE2	chr18	+	32500000	33000000	3089924
RE2	chr18	+	33000000	33500000	3125291
RE2	chr18	+	33500000	34000000	3315328
RE2	chr18	+	34000000	34500000	3111745
RE2	chr18	+	34500000	35000000	3150182
RE2	chr18	+	35000000	35500000	3067221
RE2	chr18	+	35500000	36000000	3112388
RE2	chr18	+	36000000	36500000	3157038
RE2	chr18	+	36500000	37000000	3137346
RE2	chr18	+	37000000	37500000	3195398
RE2	chr18	+	37500000	38000000	3025779
RE2	chr18	+	38000000	38500000	3250185
RE2	chr18	+	38500000	39000000	3298467
RE2	chr18	+	39000000	39500000	3118069
RE2	chr18	+	39500000	40000000	3191772
RE2	chr18	+	40000000	40500000	3265245
RE2	chr18	+	40500000	41000000	3122306
RE2	chr18	+	41000000	41500000	3232531
RE2	chr18	+	41500000	42000000	3296336
RE2	chr18	+	42000000	42500000	3286982
RE2	chr18	+	42500000	43000000	3256393
RE2	chr18	+	43000000	43500000	3137812
RE2	chr18	+	43500000	44000000	3144767
RE2	chr18	+	44000000	44500000	3058945
RE2	chr18	+	44500000	45000000	3242738
RE2	chr18	+	45000000	45500000	3424692
RE2	chr18	+	45500000	46000000	3159430
RE2	chr18	+	46000000	46500000	3132353
RE2	chr18	+	46500000	47000000	3107881
RE2	chr18	+	47000000	47500000	3193421
RE2	chr18	+	47500000	48000000	3195635
RE2	chr18	+	48000000	48500000	3189960
RE2	chr18	+	48500000	49000000	3262254
RE2	chr18	+	49000000	49500000	3011682
RE2	chr18	+	49500000	50000000	3210130
RE2	chr18	+	50000000	50500000	3089781
RE2	chr18	+	50500000	51000000	3121984
RE2	chr18	+	51000000	51500000	3132136
RE2	chr18	+	51500000	52000000	3101291
RE2	chr18	+	52000000	52500000	3081033
RE2	chr18	+	52500000	53000000	3160906
RE2	chr18	+	53000000	53500000	3171304
RE2	chr18	+	53500000	54000000	3043151
RE2	chr18	+	54000000	54500000	3225736
RE2	chr18	+	54500000	55000000	3213271
RE2	chr18	+	55000000	55500000	3362388
RE2	chr18	+	55500000	56000000	3188681
RE2	chr18	+	56000000	56500000	3189044
RE2	chr18	+	56500000	57000000	3201621
RE2	chr18	+	57000000	57500000	3226524
RE2	chr18	+	57500000	58000000	3072436
RE2	chr18	+	58000000	58500000	3258566
RE2	chr18	+	58500000	59000000	3160013
RE2	chr18	+	59000000	59500000	3108117
RE2	chr18	+	59500000	60000000	3165369
RE2	chr18	+	60000000	60500000	3104773
RE2	chr18	+	60500000	61000000	3200222
RE2	chr18	+	61000000	61500000	3123997
RE2	chr18	+	61500000	62000000	3189528
RE2	chr18	+	62000000	62500000	3382033
RE2	chr18	+	62500000	63000000	3195811
RE2	chr18	+	63000000	63500000	3212121
RE2	chr18	+	63500000	64000000	3162225
RE2	chr18	+	64000000	64500000	3183760
RE2	chr18	+	64500000	65000000	3061728
RE2	chr18	+	65000000	65500000	3121499
RE2	chr18	+	65500000	66000000	3182450
RE2	chr18	+	66000000	66500000	3244039
RE2	chr18	+	66500000	67000000	3091076
RE2	chr18	+	67000000	67500000	2968279
RE2	chr18	+	67500000	68000000	3125419
RE2	chr18	+	68000000	68500000	3021273
RE2	chr18	+	68500000	69000000	3124081
RE2	chr18	+	69000000	69500000	3146319
RE2	chr18	+	69500000	70000000	3105268
RE2	chr18	+	70000000	70500000	3077164
RE2	chr18	+	70500000	71000000	3028106
RE2	chr18	+	71000000	71500000	3116549
RE2	chr18	+	71500000	72000000	3035146
RE2	chr18	+	72000000	72500000	3202362
RE2	chr18	+	72500000	73000000	3129423
RE2	chr18	+	73000000	73500000	3169660
RE2	chr18	+	73500000	74000000	3103362
RE2	chr18	+	74000000	74500000	3191105
RE2	chr18	+	74500000	75000000	3289794
RE2	chr18	+	75000000	75500000	3285544
RE2	chr18	+	75500000	76000000	3185202
RE2	chr18	+	76000000	76500000	3139346
RE2	chr18	+	76500000	77000000	2991870
RE2	chr18	+	77000000	77500000	3051018
RE2	chr18	+	77500000	78000000	3174244
RE2	chr18	+	78000000	78500000	3145226
RE2	chr18	+	78500000	79000000	2934537
RE2	chr18	+	79000000	79500000	2872490
RE2	chr18	+	79500000	80000000	2912004
RE2	chr18	+	80000000	80373285	1650193
RE2	chr18	-	0	500000	4771775
RE2	chr18	-	500000	1000000	3077337
RE2	chr18	-	1000000	1500000	3125874
RE2	chr18	-	1500000	2000000	3027592
RE2	chr18	-	2000000	2500000	3357677
RE2	chr18	-	2500000	3000000	3180691
RE2	chr18	-	3000000	3500000	3248920
RE2	chr18	-	3500000	4000000	3110310
RE2	chr18	-	4000000	4500000	3180017
RE2	chr18	-	4500000	5000000	3041656
RE2	chr18	-	5000000	5500000	3089410
RE2	chr18	-	5500000	6000000	3184181
RE2	chr18	-	6000000	6500000	3176856
RE2	chr18	-	6500000	7000000	3134492
RE2	chr18	-	7000000	7500000	2963466
RE2	chr18	-	7500000	8000000	3126239
RE2	chr18	-	8000000	8500000	3354104
RE2	chr18	-	8500000	9000000	3226362
RE2	chr18	-	9000000	9500000	3077192
RE2	chr18	-	9500000	10000000	3034405
RE2	chr18	-	10000000	10500000	3148371
RE2	chr18	-	10500000	11000000	3015513
RE2	chr18	-	11000000	11500000	3019679
RE2	chr18	-	11500000	12000000	3044296
RE2	chr18	-	12000000	12500000	2921645
RE2	chr18	-	12500000	13000000	3122479
RE2	chr18	-	13000000	13500000	3187569
RE2	chr18	-	13500000	14000000	3212571
RE2	chr18	-	14000000	14500000	2579968
RE2	chr18	-	14500000	15000000	2292546
RE2	chr18	-	15000000	15500000	2035233
RE2	chr18	-	15500000	16000000	1596859
RE2	chr18	-	16000000	16500000	1819380
RE2	chr18	-	16500000	17000000	1889885
RE2	chr18	-	17000000	17500000	1695105
RE2	chr18	-	17500000	18000000	1744411
RE2	chr18	-	18000000	18500000	1645997
RE2	chr18	-	18500000	19000000	1541066
RE2	chr18	-	19000000	19500000	1546942
RE2	chr18	-	19500000	20000000	1198570
RE2	chr18	-	20000000	20500000	986919
RE2	chr18	-	20500000	21000000	1560627
RE2	chr18	-	21000000	21500000	3061880
RE2	chr18	-	21500000	22000000	3063285
RE2	chr18	-	22000000	22500000	3126669
RE2	chr18	-	22500000	23000000	3092998
RE2	chr18	-	23000000	23500000	3149737
RE2	chr18	-	23500000	24000000	3172282
RE2	chr18	-	24000000	24500000	3190487
RE2	chr18	-	24500000	25000000	3263438
RE2	chr18	-	25000000	25500000	3294002
RE2	chr18	-	25500000	26000000	3121388
RE2	chr18	-	26000000	26500000	3080552
RE2	chr18	-	26500000	27000000	3049279
RE2	chr18	-	27000000	27500000	3123092
RE2	chr18	-	27500000	28000000	3122519
RE2	chr18	-	28000000	28500000	3142963
RE2	chr18	-	28500000	29000000	3161431
RE2	chr18	-	29000000	29500000	3083573
RE2	chr18	-	29500000	30000000	3088899
RE2	chr18	-	30000000	30500000	3147771
RE2	chr18	-	30500000	31000000	3159087
RE2	chr18	-	31000000	31500000	3130085
RE2	chr18	-	31500000	32000000	3075144
RE2	chr18	-	32000000	32500000	3075598
RE2	chr18	-	32500000	33000000	3155776
RE2	chr18	-	33000000	33500000	3145897
RE2	chr18	-	33500000	34000000	3225384
RE2	chr18	-	34000000	34500000	3111480
RE2	chr18	-	34500000	35000000	3185573
RE2	chr18	-	35000000	35500000	3067661
RE2	chr18	-	35500000	36000000	3109034
RE2	chr18	-	36000000	36500000	3146751
RE2	chr18	-	36500000	37000000	3134003
RE2	chr18	-	37000000	37500000	3143039
RE2	chr18	-	37500000	38000000	3141072
RE2	chr18	-	38000000	38500000	3193553
RE2	chr18	-	38500000	39000000	3272832
RE2	chr18	-	39000000	39500000	3069712
RE2	chr18	-	39500000	40000000	3044882
RE2	chr18	-	40000000	40500000	3261942
RE2	chr18	-	40500000	41000000	3118115
RE2	chr18	-	41000000	41500000	3180213
RE2	chr18	-	41500000	42000000	3271571
RE2	chr18	-	42000000	42500000	3322001
RE2	chr18	-	42500000	43000000	3122075
RE2	chr18	-	43000000	43500000	3102042
RE2	chr18	-	43500000	44000000	3162536
RE2	chr18	-	44000000	44500000	3036256
RE2	chr18	-	44500000	45000000	3242814
RE2	chr18	-	45000000	45500000	3336316
RE2	chr18	-	45500000	46000000	3251033
RE2	chr18	-	46000000	46500000	3210073
RE2	chr18	-	46500000	47000000	3068739
RE2	chr18	-	47000000	47500000	3285902
RE2	chr18	-	47500000	48000000	3137784
RE2	chr18	-	48000000	48500000	3162244
RE2	chr18	-	48500000	49000000	3214162
RE2	chr18	-	49000000	49500000	3062867
RE2	chr18	-	49500000	50000000	3174126
RE2	chr18	-	50000000	50500000	3114010
RE2	chr18	-	50500000	51000000	3180146
RE2	chr18	-	51000000	51500000	3130535
RE2	chr18	-	51500000	52000000	3113368
RE2	chr18	-	52000000	52500000	3186269
RE2	chr18	-	52500000	53000000	3183235
RE2	chr18	-	53000000	53500000	3158814
RE2	chr18	-	53500000	54000000	3185746
RE2	chr18	-	54000000	54500000	3167000
RE2	chr18	-	54500000	55000000	3158899
RE2	chr18	-	55000000	55500000	3310988
RE2	chr18	-	55500000	56000000	3265092
RE2	chr18	-	56000000	56500000	3185363
RE2	chr18	-	56500000	57000000	3136096
RE2	chr18	-	57000000	57500000	3199936
RE2	chr18	-	57500000	58000000	3091399
RE2	chr18	-	58000000	58500000	3196614
RE2	chr18	-	58500000	59000000	3169700
RE2	chr18	-	59000000	59500000	3192743
RE2	chr18	-	59500000	60000000	3115464
RE2	chr18	-	60000000	60500000	3123839
RE2	chr18	-	60500000	61000000	3165678
RE2	chr18	-	61000000	61500000	3115194
RE2	chr18	-	61500000	62000000	3144309
RE2	chr18	-	62000000	62500000	3327824
RE2	chr18	-	62500000	63000000	3145037
RE2	chr18	-	63000000	63500000	3349334
RE2	chr18	-	63500000	64000000	3147878
RE2	chr18	-	64000000	64500000	3158796
RE2	chr18	-	64500000	65000000	3097786
RE2	chr18	-	65000000	65500000	3173658
RE2	chr18	-	65500000	66000000	3246952
RE2	chr18	-	66000000	66500000	3218401
RE2	chr18	-	66500000	67000000	3085214
RE2	chr18	-	67000000	67500000	3030335
RE2	chr18	-	67500000	68000000	3134668
RE2	chr18	-	68000000	68500000	3053525
RE2	chr18	-	68500000	69000000	3073143
RE2	chr18	-	69000000	69500000	3129931
RE2	chr18	-	69500000	70000000	3095524
RE2	chr18	-	70000000	70500000	3093385
RE2	chr18	-	70500000	71000000	3003701
RE2	chr18	-	71000000	71500000	3096579
RE2	chr18	-	71500000	72000000	3129276
RE2	chr18	-	72000000	72500000	3182077
RE2	chr18	-	72500000	73000000	3164727
RE2	chr18	-	73000000	73500000	3112258
RE2	chr18	-	73500000	74000000	3124251
RE2	chr18	-	74000000	74500000	3170842
RE2	chr18	-	74500000	75000000	3217218
RE2	chr18	-	75000000	75500000	3334490
RE2	chr18	-	75500000	76000000	3202754
RE2	chr18	-	76000000	76500000	3149106
RE2	chr18	-	76500000	77000000	2957744
RE2	chr18	-	77000000	77500000	3035542
RE2	chr18	-	77500000	78000000	3118555
RE2	chr18	-	78000000	78500000	3101625
RE2	chr18	-	78500000	79000000	2941058
RE2	chr18	-	79000000	79500000	2823521
RE2	chr18	-	79500000	80000000	2900576
RE2	chr18	-	80000000	80373285	1615218
RE2	chr19	+	0	500000	2268410
RE2	chr19	+	500000	1000000	2909889
RE2	chr19	+	1000000	1500000	3036783
RE2	chr19	+	1500000	2000000	2882495
RE2	chr19	+	2000000	2500000	2985433
RE2	chr19	+	2500000	3000000	3002358
RE2	chr19	+	3000000	3500000	2884562
RE2	chr19	+	3500000	4000000	2890463
RE2	chr19	+	4000000	4500000	2932683
RE2	chr19	+	4500000	5000000	2896819
RE2	chr19	+	5000000	5500000	2907830
RE2	chr19	+	5500000	6000000	2971036
RE2	chr19	+	6000000	6500000	2881826
RE2	chr19	+	6500000	7000000	2841842
RE2	chr19	+	7000000	7500000	2870321
RE2	chr19	+	7500000	8000000	2973861
RE2	chr19	+	8000000	8500000	2828506
RE2	chr19	+	8500000	9000000	3195932
RE2	chr19	+	9000000	9500000	2881959
RE2	chr19	+	9500000	10000000	2762313
RE2	chr19	+	10000000	10500000	2994589
RE2	chr19	+	10500000	11000000	2940072
RE2	chr19	+	11000000	11500000	2968686
RE2	chr19	+	11500000	12000000	2706471
RE2	chr19	+	12000000	12500000	2686325
RE2	chr19	+	12500000	13000000	2904449
RE2	chr19	+	13000000	13500000	3053051
RE2	chr19	+	13500000	14000000	3006587
RE2	chr19	+	14000000	14500000	2879202
RE2	chr19	+	14500000	15000000	2959543
RE2	chr19	+	15000000	15500000	2936724
RE2	chr19	+	15500000	16000000	2824751
RE2	chr19	+	16000000	16500000	2996590
RE2	chr19	+	16500000	17000000	2930278
RE2	chr19	+	17000000	17500000	3012438
RE2	chr19	+	17500000	18000000	3065222
RE2	chr19	+	18000000	18500000	3050470
RE2	chr19	+	18500000	19000000	2995976
RE2	chr19	+	19000000	19500000	3059979
RE2	chr19	+	19500000	20000000	2858343
RE2	chr19	+	20000000	20500000	2764935
RE2	chr19	+	20500000	21000000	2383278
RE2	chr19	+	21000000	21500000	2689515
RE2	chr19	+	21500000	22000000	2634159
RE2	chr19	+	22000000	22500000	2618420
RE2	chr19	+	22500000	23000000	2679054
RE2	chr19	+	23000000	23500000	2584563
RE2	chr19	+	23500000	24000000	2645770
RE2	chr19	+	24000000	24500000	2792853
RE2	chr19	+	24500000	25000000	1094132
RE2	chr19	+	25000000	25500000	1891810
RE2	chr19	+	25500000	26000000	2372999
RE2	chr19	+	26000000	26500000	2466054
RE2	chr19	+	26500000	27000000	2267613
RE2	chr19	+	27000000	27500000	2884227
RE2	chr19	+	27500000	28000000	2946795
RE2	chr19	+	28000000	28500000	3072834
RE2	chr19	+	28500000	29000000	3014366
RE2	chr19	+	29000000	29500000	3061603
RE2	chr19	+	29500000	30000000	3045126
RE2	chr19	+	30000000	30500000	3162284
RE2	chr19	+	30500000	31000000	3152764
RE2	chr19	+	31000000	31500000	3162247
RE2	chr19	+	31500000	32000000	3136965
RE2	chr19	+	32000000	32500000	3085692
RE2	chr19	+	32500000	33000000	2844059
RE2	chr19	+	33000000	33500000	2933770
RE2	chr19	+	33500000	34000000	3151257
RE2	chr19	+	34000000	34500000	3066102
RE2	chr19	+	34500000	35000000	2968895
RE2	chr19	+	35000000	35500000	3143382
RE2	chr19	+	35500000	36000000	3128298
RE2	chr19	+	36000000	36500000	3490964
RE2	chr19	+	36500000	37000000	2925350
RE2	chr19	+	37000000	37500000	3110769
RE2	chr19	+	37500000	38000000	3048606
RE2	chr19	+	38000000	38500000	3152330
RE2	chr19	+	38500000	39000000	2929829
RE2	chr19	+	39000000	39500000	3063729
RE2	chr19	+	39500000	40000000	3098265
RE2	chr19	+	40000000	40500000	3115067
RE2	chr19	+	40500000	41000000	2793494
RE2	chr19	+	41000000	41500000	2970443
RE2	chr19	+	41500000	42000000	2984696
RE2	chr19	+	42000000	42500000	3103448
RE2	chr19	+	42500000	43000000	3335670
RE2	chr19	+	43000000	43500000	2591885
RE2	chr19	+	43500000	44000000	3190983
RE2	chr19	+	44000000	44500000	2857712
RE2	chr19	+	44500000	45000000	3084023
RE2	chr19	+	45000000	45500000	3063136
RE2	chr19	+	45500000	46000000	3081231
RE2	chr19	+	46000000	46500000	2968538
RE2	chr19	+	46500000	47000000	3019902
RE2	chr19	+	47000000	47500000	3023138
RE2	chr19	+	47500000	48000000	3120678
RE2	chr19	+	48000000	48500000	2947189
RE2	chr19	+	48500000	49000000	2952529
RE2	chr19	+	49000000	49500000	3010170
RE2	chr19	+	49500000	50000000	3094750
RE2	chr19	+	50000000	50500000	3554041
RE2	chr19	+	50500000	51000000	2920988
RE2	chr19	+	51000000	51500000	3105776
RE2	chr19	+	51500000	52000000	3070431
RE2	chr19	+	52000000	52500000	2770723
RE2	chr19	+	52500000	53000000	2489697
RE2	chr19	+	53000000	53500000	2541077
RE2	chr19	+	53500000	54000000	2665937
RE2	chr19	+	54000000	54500000	2831696
RE2	chr19	+	54500000	55000000	2652476
RE2	chr19	+	55000000	55500000	2956017
RE2	chr19	+	55500000	56000000	2862465
RE2	chr19	+	56000000	56500000	2968303
RE2	chr19	+	56500000	57000000	3028114
RE2	chr19	+	57000000	57500000	2930432
RE2	chr19	+	57500000	58000000	2887733
RE2	chr19	+	58000000	58500000	3144693
RE2	chr19	+	58500000	58617616	650420
RE2	chr19	-	0	500000	2220530
RE2	chr19	-	500000	1000000	2863384
RE2	chr19	-	1000000	1500000	2937894
RE2	chr19	-	1500000	2000000	2912061
RE2	chr19	-	2000000	2500000	2927472
RE2	chr19	-	2500000	3000000	2991542
RE2	chr19	-	3000000	3500000	2909337
RE2	chr19	-	3500000	4000000	2866464
RE2	chr19	-	4000000	4500000	2898803
RE2	chr19	-	4500000	5000000	2869740
RE2	chr19	-	5000000	5500000	2988380
RE2	chr19	-	5500000	6000000	2955532
RE2	chr19	-	6000000	6500000	2971134
RE2	chr19	-	6500000	7000000	2876743
RE2	chr19	-	7000000	7500000	2817059
RE2	chr19	-	7500000	8000000	2989371
RE2	chr19	-	8000000	8500000	2847320
RE2	chr19	-	8500000	9000000	3279182
RE2	chr19	-	9000000	9500000	2822498
RE2	chr19	-	9500000	10000000	2746245
RE2	chr19	-	10000000	10500000	3037527
RE2	chr19	-	10500000	11000000	2968691
RE2	chr19	-	11000000	11500000	2990759
RE2	chr19	-	11500000	12000000	2680389
RE2	chr19	-	12000000	12500000	2743441
RE2	chr19	-	12500000	13000000	2956506
RE2	chr19	-	13000000	13500000	3029526
RE2	chr19	-	13500000	14000000	2970800
RE2	chr19	-	14000000	14500000	2899355
RE2	chr19	-	14500000	15000000	2933150
RE2	chr19	-	15000000	15500000	3006931
RE2	chr19	-	15500000	16000000	2804714
RE2	chr19	-	16000000	16500000	2950736
RE2	chr19	-	16500000	17000000	2918887
RE2	chr19	-	17000000	17500000	2996425
RE2	chr19	-	17500000	18000000	3115017
RE2	chr19	-	18000000	18500000	2956210
RE2	chr19	-	18500000	19000000	2932834
RE2	chr19	-	19000000	19500000	3072391
RE2	chr19	-	19500000	20000000	2856139
RE2	chr19	-	20000000	20500000	2805911
RE2	chr19	-	20500000	21000000	2361422
RE2	chr19	-	21000000	21500000	2683896
RE2	chr19	-	21500000	22000000	2712739
RE2	chr19	-	22000000	22500000	2634130
RE2	chr19	-	22500000	23000000	2696204
RE2	chr19	-	23000000	23500000	2569384
RE2	chr19	-	23500000	24000000	2646795
RE2	chr19	-	24000000	24500000	2755654
RE2	chr19	-	24500000	25000000	1103370
RE2	chr19	-	25000000	25500000	1866386
RE2	chr19	-	25500000	26000000	2462524
RE2	chr19	-	26000000	26500000	2400353
RE2	chr19	-	26500000	27000000	2129675
RE2	chr19	-	27000000	27500000	2906644
RE2	chr19	-	27500000	28000000	2981142
RE2	chr19	-	28000000	28500000	3007441
RE2	chr19	-	28500000	29000000	3014507
RE2	chr19	-	29000000	29500000	3111025
RE2	chr19	-	29500000	30000000	2980000
RE2	chr19	-	30000000	30500000	3090200
RE2	chr19	-	30500000	31000000	3130866
RE2	chr19	-	31000000	31500000	3146982
RE2	chr19	-	31500000	32000000	3126535
RE2	chr19	-	32000000	32500000	3040538
RE2	chr19	-	32500000	33000000	2874120
RE2	chr19	-	33000000	33500000	2977944
RE2	chr19	-	33500000	34000000	3129761
RE2	chr19	-	34000000	34500000	3138167
RE2	chr19	-	34500000	35000000	2907951
RE2	chr19	-	35000000	35500000	3125036
RE2	chr19	-	35500000	36000000	3086733
RE2	chr19	-	36000000	36500000	3424000
RE2	chr19	-	36500000	37000000	2933596
RE2	chr19	-	37000000	37500000	3128260
RE2	chr19	-	37500000	38000000	2990087
RE2	chr19	-	38000000	38500000	3023558
RE2	chr19	-	38500000	39000000	2935143
RE2	chr19	-	39000000	39500000	3102783
RE2	chr19	-	39500000	40000000	3093365
RE2	chr19	-	40000000	40500000	3051970
RE2	chr19	-	40500000	41000000	2844897
RE2	chr19	-	41000000	41500000	2948368
RE2	chr19	-	41500000	42000000	2971993
RE2	chr19	-	42000000	42500000	3135376
RE2	chr19	-	42500000	43000000	3250328
RE2	chr19	-	43000000	43500000	2628881
RE2	chr19	-	43500000	44000000	3084637
RE2	chr19	-	44000000	44500000	2892555
RE2	chr19	-	44500000	45000000	2963869
RE2	chr19	-	45000000	45500000	3049108
RE2	chr19	-	45500000	46000000	3126307
RE2	chr19	-	46000000	46500000	2906550
RE2	chr19	-	46500000	47000000	3065366
RE2	chr19	-	47000000	47500000	3049525
RE2	chr19	-	47500000	48000000	3201044
RE2	chr19	-	48000000	48500000	2891485
RE2	chr19	-	48500000	49000000	2852396
RE2	chr19	-	49000000	49500000	3035141
RE2	chr19	-	49500000	50000000	3155432
RE2	chr19	-	50000000	50500000	3454364
RE2	chr19	-	50500000	51000000	2979400
RE2	chr19	-	51000000	51500000	3138358
RE2	chr19	-	51500000	52000000	3021263
RE2	chr19	-	52000000	52500000	2776335
RE2	chr19	-	52500000	53000000	2421498
RE2	chr19	-	53000000	53500000	2570022
RE2	chr19	-	53500000	54000000	2703746
RE2	chr19	-	54000000	54500000	2883825
RE2	chr19	-	54500000	55000000	2668305
RE2	chr19	-	55000000	55500000	2889048
RE2	chr19	-	55500000	56000000	2889818
RE2	chr19	-	56000000	56500000	2931541
RE2	chr19	-	56500000	57000000	2966048
RE2	chr19	-	57000000	57500000	2890747
RE2	chr19	-	57500000	58000000	2892337
RE2	chr19	-	58000000	58500000	3178838
RE2	chr19	-	58500000	58617616	654350
RE2	chr20	+	0	500000	2638698
RE2	chr20	+	500000	1000000	3142681
RE2	chr20	+	1000000	1500000	3260629
RE2	chr20	+	1500000	2000000	3076172
RE2	chr20	+	2000000	2500000	3103203
RE2	chr20	+	2500000	3000000	3094725
RE2	chr20	+	3000000	3500000	3057944
RE2	chr20	+	3500000	4000000	3179736
RE2	chr20	+	4000000	4500000	3181689
RE2	chr20	+	4500000	5000000	3195455
RE2	chr20	+	5000000	5500000	3081892
RE2	chr20	+	5500000	6000000	3025192
RE2	chr20	+	6000000	6500000	3212226
RE2	chr20	+	6500000	7000000	3223621
RE2	chr20	+	7000000	7500000	3145720
RE2	chr20	+	7500000	8000000	3082475
RE2	chr20	+	8000000	8500000	3278353
RE2	chr20	+	8500000	9000000	3247630
RE2	chr20	+	9000000	9500000	3119969
RE2	chr20	+	9500000	10000000	3172161
RE2	chr20	+	10000000	10500000	3240071
RE2	chr20	+	10500000	11000000	3145160
RE2	chr20	+	11000000	11500000	3051315
RE2	chr20	+	11500000	12000000	3064174
RE2	chr20	+	12000000	12500000	3053579
RE2	chr20	+	12500000	13000000	3175496
RE2	chr20	+	13000000	13500000	3250020
RE2	chr20	+	13500000	14000000	3128358
RE2	chr20	+	14000000	14500000	3135457
RE2	chr20	+	14500000	15000000	3196633
RE2	chr20	+	15000000	15500000	3163612
RE2	chr20	+	15500000	16000000	3186360
RE2	chr20	+	16000000	16500000	3219120
RE2	chr20	+	16500000	17000000	3111366
RE2	chr20	+	17000000	17500000	3114035
RE2	chr20	+	17500000	18000000	3113609
RE2	chr20	+	18000000	18500000	3061527
RE2	chr20	+	18500000	19000000	3019494
RE2	chr20	+	19000000	19500000	3124815
RE2	chr20	+	19500000	20000000	3185361
RE2	chr20	+	20000000	20500000	3116376
RE2	chr20	+	20500000	21000000	3190461
RE2	chr20	+	21000000	21500000	3103565
RE2	chr20	+	21500000	22000000	3161613
RE2	chr20	+	22000000	22500000	3012253
RE2	chr20	+	22500000	23000000	3135284
RE2	chr20	+	23000000	23500000	3110958
RE2	chr20	+	23500000	24000000	2767463
RE2	chr20	+	24000000	24500000	3181320
RE2	chr20	+	24500000	25000000	3016202
RE2	chr20	+	25000000	25500000	3054520
